SMILES,targets
C[Si](C)(C)[CH2:8][N:7]([CH2:6][CH:4]([CH:3]1[CH2:15][CH2:17][N:19]([C:20](=[O:21])[O:22][CH2:23][c:24]2[cH:25][cH:27][cH:29][cH:28][cH:26]2)[CH2:18][CH2:16]1)[NH2:5])[C:30]([O:31][CH2:33][CH3:34])=[O:32].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([CH3:14])[n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([CH:3]3[CH2:15][CH2:17][N:19]([C:20](=[O:21])[O:22][CH2:23][c:24]4[cH:25][cH:27][cH:29][cH:28][cH:26]4)[CH2:18][CH2:16]3)[CH2:6][N:7]([C:30]([O:31][CH2:33][CH3:34])=[O:32])[CH2:8]2)[cH:9][cH:11][c:13]([CH3:14])[n:12][cH:10]1,1
C[Si](C)(C)[CH2:8][N:7]([CH2:6][CH:4]([CH:3]1[CH2:14][CH2:16][N:18]([C:19](=[O:20])[O:21][CH2:22][c:23]2[cH:24][cH:26][cH:28][cH:27][cH:25]2)[CH2:17][CH2:15]1)[NH2:5])[C:29]([O:30][CH2:32][CH3:33])=[O:31].O=[CH:2][c:1]1[cH:9][c:11]([CH3:13])[o:12][n:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([CH:3]3[CH2:14][CH2:16][N:18]([C:19](=[O:20])[O:21][CH2:22][c:23]4[cH:24][cH:26][cH:28][cH:27][cH:25]4)[CH2:17][CH2:15]3)[CH2:6][N:7]([C:29]([O:30][CH2:32][CH3:33])=[O:31])[CH2:8]2)[cH:9][c:11]([CH3:13])[o:12][n:10]1,0
C[Si](C)(C)[CH2:8][N:7]([CH2:6][CH:4]([CH:3]1[CH2:13][CH2:15][N:17]([C:18](=[O:19])[O:20][CH2:21][c:22]2[cH:23][cH:25][cH:27][cH:26][cH:24]2)[CH2:16][CH2:14]1)[NH2:5])[C:28]([O:29][CH2:31][CH3:32])=[O:30].O=[CH:2][c:1]1[n:9][cH:11][cH:12][s:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([CH:3]3[CH2:13][CH2:15][N:17]([C:18](=[O:19])[O:20][CH2:21][c:22]4[cH:23][cH:25][cH:27][cH:26][cH:24]4)[CH2:16][CH2:14]3)[CH2:6][N:7]([C:28]([O:29][CH2:31][CH3:32])=[O:30])[CH2:8]2)[n:9][cH:11][cH:12][s:10]1,1
C[Si](C)(C)[CH2:8][N:7]([CH2:6][CH:4]([CH:3]1[CH2:13][CH2:15][N:17]([C:18](=[O:19])[O:20][CH2:21][c:22]2[cH:23][cH:25][cH:27][cH:26][cH:24]2)[CH2:16][CH2:14]1)[NH2:5])[C:28]([O:29][CH2:31][CH3:32])=[O:30].O=[CH:2][CH:1]([CH2:9][CH3:11])[CH2:10][CH3:12]>>[CH:1]([CH:2]1[NH:5][CH:4]([CH:3]2[CH2:13][CH2:15][N:17]([C:18](=[O:19])[O:20][CH2:21][c:22]3[cH:23][cH:25][cH:27][cH:26][cH:24]3)[CH2:16][CH2:14]2)[CH2:6][N:7]([C:28]([O:29][CH2:31][CH3:32])=[O:30])[CH2:8]1)([CH2:9][CH3:11])[CH2:10][CH3:12],1
C[Si](C)(C)[CH2:8][N:7]([CH2:6][CH:4]([CH:3]1[CH2:12][CH2:14][N:16]([C:17](=[O:18])[O:19][CH2:20][c:21]2[cH:22][cH:24][cH:26][cH:25][cH:23]2)[CH2:15][CH2:13]1)[NH2:5])[C:27]([O:28][CH2:30][CH3:31])=[O:29].O=[CH:2][CH:1]([CH2:9][CH3:11])[CH3:10]>>[CH:1]([CH:2]1[NH:5][CH:4]([CH:3]2[CH2:12][CH2:14][N:16]([C:17](=[O:18])[O:19][CH2:20][c:21]3[cH:22][cH:24][cH:26][cH:25][cH:23]3)[CH2:15][CH2:13]2)[CH2:6][N:7]([C:27]([O:28][CH2:30][CH3:31])=[O:29])[CH2:8]1)([CH2:9][CH3:11])[CH3:10],1
C[Si](C)(C)[CH2:8][N:7]([CH2:6][CH:4]([CH:3]1[CH2:13][CH2:15][N:17]([C:18](=[O:19])[O:20][CH2:21][c:22]2[cH:23][cH:25][cH:27][cH:26][cH:24]2)[CH2:16][CH2:14]1)[NH2:5])[C:28]([O:29][CH2:31][CH3:32])=[O:30].O=[CH:2][CH:1]1[CH2:9][CH2:11][O:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([CH:3]3[CH2:13][CH2:15][N:17]([C:18](=[O:19])[O:20][CH2:21][c:22]4[cH:23][cH:25][cH:27][cH:26][cH:24]4)[CH2:16][CH2:14]3)[CH2:6][N:7]([C:28]([O:29][CH2:31][CH3:32])=[O:30])[CH2:8]2)[CH2:9][CH2:11][O:12][CH2:10]1,1
C[Si](C)(C)[CH2:8][N:7]([CH2:6][CH:4]([CH:3]1[CH2:14][CH2:16][N:18]([C:19](=[O:20])[O:21][CH2:22][c:23]2[cH:24][cH:26][cH:28][cH:27][cH:25]2)[CH2:17][CH2:15]1)[NH2:5])[C:29]([O:30][CH2:32][CH3:33])=[O:31].O=[CH:2][CH:1]1[CH2:9][CH2:11][O:13][CH2:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([CH:3]3[CH2:14][CH2:16][N:18]([C:19](=[O:20])[O:21][CH2:22][c:23]4[cH:24][cH:26][cH:28][cH:27][cH:25]4)[CH2:17][CH2:15]3)[CH2:6][N:7]([C:29]([O:30][CH2:32][CH3:33])=[O:31])[CH2:8]2)[CH2:9][CH2:11][O:13][CH2:12][CH2:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:15][c:17]([Cl:19])[cH:20][c:18]([Cl:21])[cH:16]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([Cl:14])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:15][c:17]([Cl:19])[cH:20][c:18]([Cl:21])[cH:16]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([Cl:14])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:18][c:20]([Cl:22])[cH:23][c:21]([Cl:24])[cH:19]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([NH:14][C:15]([CH3:16])=[O:17])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:18][c:20]([Cl:22])[cH:23][c:21]([Cl:24])[cH:19]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([NH:14][C:15]([CH3:16])=[O:17])[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:17][c:19]([Cl:21])[cH:22][c:20]([Cl:23])[cH:18]1)[NH2:5].O=[CH:2][c:1]1[cH:9][c:11]([C:13]#[N:15])[c:14]([F:16])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:17][c:19]([Cl:21])[cH:22][c:20]([Cl:23])[cH:18]3)[CH2:6][O:7][CH2:8]2)[cH:9][c:11]([C:13]#[N:15])[c:14]([F:16])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:21][c:23]([Cl:25])[cH:26][c:24]([Cl:27])[cH:22]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([CH2:14][N:15]2[CH2:16][CH2:18][O:20][CH2:19][CH2:17]2)[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:21][c:23]([Cl:25])[cH:26][c:24]([Cl:27])[cH:22]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([CH2:14][N:15]2[CH2:16][CH2:18][O:20][CH2:19][CH2:17]2)[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:20][c:22]([Cl:24])[cH:25][c:23]([Cl:26])[cH:21]1)[NH2:5].O=[CH:2][c:1]1[cH:9][n:11][c:13](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:20][c:22]([Cl:24])[cH:25][c:23]([Cl:26])[cH:21]3)[CH2:6][O:7][CH2:8]2)[cH:9][n:11][c:13](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:18][c:20]([Cl:22])[cH:23][c:21]([Cl:24])[cH:19]1)[NH2:5].O=[CH:2][c:1]1[n:9]([CH3:11])[c:12]2[c:13]([n:10]1)[cH:15][cH:17][cH:16][cH:14]2>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:18][c:20]([Cl:22])[cH:23][c:21]([Cl:24])[cH:19]3)[CH2:6][O:7][CH2:8]2)[n:9]([CH3:11])[c:12]2[c:13]([n:10]1)[cH:15][cH:17][cH:16][cH:14]2,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:13][c:15]([Cl:17])[cH:18][c:16]([Cl:19])[cH:14]1)[NH2:5].O=[CH:2][CH:1]([CH2:9][CH2:11][CH3:12])[CH3:10]>>[CH:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][c:15]([Cl:17])[cH:18][c:16]([Cl:19])[cH:14]2)[CH2:6][O:7][CH2:8]1)([CH2:9][CH2:11][CH3:12])[CH3:10],1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:13][c:15]([Cl:17])[cH:18][c:16]([Cl:19])[cH:14]1)[NH2:5].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:13][c:15]([Cl:17])[cH:18][c:16]([Cl:19])[cH:14]3)[CH2:6][O:7][CH2:8]2)[CH2:9][CH2:11][CH2:12][CH2:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:15][cH:17][c:19](-[c:20]2[cH:21][cH:23][cH:25][n:24][cH:22]2)[cH:18][cH:16]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([Cl:14])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:15][cH:17][c:19](-[c:20]4[cH:21][cH:23][cH:25][n:24][cH:22]4)[cH:18][cH:16]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([Cl:14])[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:18][cH:20][c:22](-[c:23]2[cH:24][cH:26][cH:28][n:27][cH:25]2)[cH:21][cH:19]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([NH:14][C:15]([CH3:16])=[O:17])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:18][cH:20][c:22](-[c:23]4[cH:24][cH:26][cH:28][n:27][cH:25]4)[cH:21][cH:19]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([NH:14][C:15]([CH3:16])=[O:17])[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:17][cH:19][c:21](-[c:22]2[cH:23][cH:25][cH:27][n:26][cH:24]2)[cH:20][cH:18]1)[NH2:5].O=[CH:2][c:1]1[cH:9][c:11]([C:13]#[N:15])[c:14]([F:16])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:17][cH:19][c:21](-[c:22]4[cH:23][cH:25][cH:27][n:26][cH:24]4)[cH:20][cH:18]3)[CH2:6][O:7][CH2:8]2)[cH:9][c:11]([C:13]#[N:15])[c:14]([F:16])[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:21][cH:23][c:25](-[c:26]2[cH:27][cH:29][cH:31][n:30][cH:28]2)[cH:24][cH:22]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([CH2:14][N:15]2[CH2:16][CH2:18][O:20][CH2:19][CH2:17]2)[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:21][cH:23][c:25](-[c:26]4[cH:27][cH:29][cH:31][n:30][cH:28]4)[cH:24][cH:22]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([CH2:14][N:15]2[CH2:16][CH2:18][O:20][CH2:19][CH2:17]2)[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:14][cH:16][c:18](-[c:19]2[cH:20][cH:22][cH:24][n:23][cH:21]2)[cH:17][cH:15]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][cH:13][n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18](-[c:19]4[cH:20][cH:22][cH:24][n:23][cH:21]4)[cH:17][cH:15]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][cH:13][n:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:20][cH:22][c:24](-[c:25]2[cH:26][cH:28][cH:30][n:29][cH:27]2)[cH:23][cH:21]1)[NH2:5].O=[CH:2][c:1]1[cH:9][n:11][c:13](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:20][cH:22][c:24](-[c:25]4[cH:26][cH:28][cH:30][n:29][cH:27]4)[cH:23][cH:21]3)[CH2:6][O:7][CH2:8]2)[cH:9][n:11][c:13](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:18][cH:20][c:22](-[c:23]2[cH:24][cH:26][cH:28][n:27][cH:25]2)[cH:21][cH:19]1)[NH2:5].O=[CH:2][c:1]1[n:9]([CH3:11])[c:12]2[c:13]([n:10]1)[cH:15][cH:17][cH:16][cH:14]2>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:18][cH:20][c:22](-[c:23]4[cH:24][cH:26][cH:28][n:27][cH:25]4)[cH:21][cH:19]3)[CH2:6][O:7][CH2:8]2)[n:9]([CH3:11])[c:12]2[c:13]([n:10]1)[cH:15][cH:17][cH:16][cH:14]2,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:14][cH:16][c:18](-[c:19]2[cH:20][cH:22][cH:24][n:23][cH:21]2)[cH:17][cH:15]1)[NH2:5].O=[CH:2][c:1]1[cH:9][n:11]([CH3:13])[n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18](-[c:19]4[cH:20][cH:22][cH:24][n:23][cH:21]4)[cH:17][cH:15]3)[CH2:6][O:7][CH2:8]2)[cH:9][n:11]([CH3:13])[n:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:13][cH:15][c:17](-[c:18]2[cH:19][cH:21][cH:23][n:22][cH:20]2)[cH:16][cH:14]1)[NH2:5].O=[CH:2][CH:1]([CH2:9][CH3:11])[CH2:10][CH3:12]>>[CH:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][cH:15][c:17](-[c:18]3[cH:19][cH:21][cH:23][n:22][cH:20]3)[cH:16][cH:14]2)[CH2:6][O:7][CH2:8]1)([CH2:9][CH3:11])[CH2:10][CH3:12],1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:13][cH:15][c:17](-[c:18]2[cH:19][cH:21][cH:23][n:22][cH:20]2)[cH:16][cH:14]1)[NH2:5].O=[CH:2][CH:1]([CH2:9][CH2:11][CH3:12])[CH3:10]>>[CH:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][cH:15][c:17](-[c:18]3[cH:19][cH:21][cH:23][n:22][cH:20]3)[cH:16][cH:14]2)[CH2:6][O:7][CH2:8]1)([CH2:9][CH2:11][CH3:12])[CH3:10],0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:13][cH:15][c:17](-[c:18]2[cH:19][cH:21][cH:23][n:22][cH:20]2)[cH:16][cH:14]1)[NH2:5].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:13][cH:15][c:17](-[c:18]4[cH:19][cH:21][cH:23][n:22][cH:20]4)[cH:16][cH:14]3)[CH2:6][O:7][CH2:8]2)[CH2:9][CH2:11][CH2:12][CH2:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:14][cH:16][c:18](-[c:19]2[cH:20][cH:22][cH:24][n:23][cH:21]2)[cH:17][cH:15]1)[NH2:5].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:13][CH2:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18](-[c:19]4[cH:20][cH:22][cH:24][n:23][cH:21]4)[cH:17][cH:15]3)[CH2:6][O:7][CH2:8]2)[CH2:9][CH2:11][CH2:13][CH2:12][CH2:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:15][cH:17][c:19]([C:20]([CH3:21])([CH3:22])[CH3:23])[cH:18][cH:16]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([F:14])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:15][cH:17][c:19]([C:20]([CH3:21])([CH3:22])[CH3:23])[cH:18][cH:16]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([F:14])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:16][cH:18][c:20]([C:21]([CH3:22])([CH3:23])[CH3:24])[cH:19][cH:17]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([O:14][CH3:15])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:16][cH:18][c:20]([C:21]([CH3:22])([CH3:23])[CH3:24])[cH:19][cH:17]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([O:14][CH3:15])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:16][cH:18][c:20]([C:21]([CH3:22])([CH3:23])[CH3:24])[cH:19][cH:17]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([C:14]#[N:15])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:16][cH:18][c:20]([C:21]([CH3:22])([CH3:23])[CH3:24])[cH:19][cH:17]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([C:14]#[N:15])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:15][cH:17][c:19]([C:20]([CH3:21])([CH3:22])[CH3:23])[cH:18][cH:16]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([CH3:14])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:15][cH:17][c:19]([C:20]([CH3:21])([CH3:22])[CH3:23])[cH:18][cH:16]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([CH3:14])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:15][cH:17][c:19]([C:20]([CH3:21])([CH3:22])[CH3:23])[cH:18][cH:16]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([CH3:14])[n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:15][cH:17][c:19]([C:20]([CH3:21])([CH3:22])[CH3:23])[cH:18][cH:16]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([CH3:14])[n:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:19][cH:21][c:23]([C:24]([CH3:25])([CH3:26])[CH3:27])[cH:22][cH:20]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13](-[n:14]2[cH:15][n:17][cH:18][n:16]2)[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:19][cH:21][c:23]([C:24]([CH3:25])([CH3:26])[CH3:27])[cH:22][cH:20]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13](-[n:14]2[cH:15][n:17][cH:18][n:16]2)[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:20][cH:22][c:24]([C:25]([CH3:26])([CH3:27])[CH3:28])[cH:23][cH:21]1)[NH2:5].O=[CH:2][c:1]1[c:9]([CH3:11])[n:12](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:13][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:20][cH:22][c:24]([C:25]([CH3:26])([CH3:27])[CH3:28])[cH:23][cH:21]3)[CH2:6][O:7][CH2:8]2)[c:9]([CH3:11])[n:12](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:13][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:11][cH:13][c:15]([C:16]([CH3:17])([CH3:18])[CH3:19])[cH:14][cH:12]1)[NH2:5].O=[CH:2][CH:1]1[CH2:9][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:11][cH:13][c:15]([C:16]([CH3:17])([CH3:18])[CH3:19])[cH:14][cH:12]3)[CH2:6][O:7][CH2:8]2)[CH2:9][CH2:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:12][cH:14][c:16]([C:17]([CH3:18])([CH3:19])[CH3:20])[cH:15][cH:13]1)[NH2:5].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:12][cH:14][c:16]([C:17]([CH3:18])([CH3:19])[CH3:20])[cH:15][cH:13]3)[CH2:6][O:7][CH2:8]2)[CH2:9][CH2:11][CH2:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:13][cH:15][c:17]([C:18]([CH3:19])([CH3:20])[CH3:21])[cH:16][cH:14]1)[NH2:5].O=[CH:2][CH2:1][C:9]([CH3:10])([CH3:11])[CH3:12]>>[CH2:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][cH:15][c:17]([C:18]([CH3:19])([CH3:20])[CH3:21])[cH:16][cH:14]2)[CH2:6][O:7][CH2:8]1)[C:9]([CH3:10])([CH3:11])[CH3:12],1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:15][c:17]([Cl:19])[cH:20][c:18]([Cl:21])[cH:16]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([F:14])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:15][c:17]([Cl:19])[cH:20][c:18]([Cl:21])[cH:16]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([F:14])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:16][c:18]([Cl:20])[cH:21][c:19]([Cl:22])[cH:17]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([O:14][CH3:15])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:16][c:18]([Cl:20])[cH:21][c:19]([Cl:22])[cH:17]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([O:14][CH3:15])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:16][c:18]([Cl:20])[cH:21][c:19]([Cl:22])[cH:17]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([C:14]#[N:15])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:16][c:18]([Cl:20])[cH:21][c:19]([Cl:22])[cH:17]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([C:14]#[N:15])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:15][c:17]([Cl:19])[cH:20][c:18]([Cl:21])[cH:16]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([CH3:14])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:15][c:17]([Cl:19])[cH:20][c:18]([Cl:21])[cH:16]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([CH3:14])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:15][c:17]([Cl:19])[cH:20][c:18]([Cl:21])[cH:16]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([CH3:14])[n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:15][c:17]([Cl:19])[cH:20][c:18]([Cl:21])[cH:16]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13]([CH3:14])[n:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:19][c:21]([Cl:23])[cH:24][c:22]([Cl:25])[cH:20]1)[NH2:5].O=[CH:2][c:1]1[cH:9][cH:11][c:13](-[n:14]2[cH:15][n:17][cH:18][n:16]2)[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:19][c:21]([Cl:23])[cH:24][c:22]([Cl:25])[cH:20]3)[CH2:6][O:7][CH2:8]2)[cH:9][cH:11][c:13](-[n:14]2[cH:15][n:17][cH:18][n:16]2)[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:20][c:22]([Cl:24])[cH:25][c:23]([Cl:26])[cH:21]1)[NH2:5].O=[CH:2][c:1]1[c:9]([CH3:11])[n:12](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:13][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:20][c:22]([Cl:24])[cH:25][c:23]([Cl:26])[cH:21]3)[CH2:6][O:7][CH2:8]2)[c:9]([CH3:11])[n:12](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:13][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH2:6][CH:4]([c:3]1[cH:12][c:14]([Cl:16])[cH:17][c:15]([Cl:18])[cH:13]1)[NH2:5].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:12][c:14]([Cl:16])[cH:17][c:15]([Cl:18])[cH:13]3)[CH2:6][O:7][CH2:8]2)[CH2:9][CH2:11][CH2:10]1,1
